iterations per agent,number of agents,random seed,average utility of best design,smax,smin,t_init,t_phase1,number of created designs,utility param,number of same designs
21,10,33,0.16086694465514334,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00018533300135459285,82,30,26
22,10,33,0.16086694465514334,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001916250002977904,83,30,29
23,10,33,0.1627858954265514,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001911670005938504,84,30,32
24,10,33,0.1627858954265514,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00018441700012772344,84,30,33
25,10,33,0.17439377291878153,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019383399921935052,86,30,36
26,10,33,0.18654973991489573,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00018854099835152738,89,30,37
27,10,33,0.1916798009494191,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001992090001294855,93,30,42
28,10,33,0.1916798009494191,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001873340006568469,97,30,42
29,10,33,0.19555275758813018,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019099999917671084,102,30,42
30,10,33,0.2085508782756796,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001909160000650445,105,30,43
31,10,33,0.21393306487794944,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0002004590005526552,110,30,44
32,10,33,0.22740201964899825,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019258299835200887,114,30,46
33,10,33,0.22740201964899825,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00018916699991677888,116,30,48
34,10,33,0.23460899821319675,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001919169990287628,121,30,48
35,10,33,0.25619258348355645,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00020204199972795323,125,30,50
36,10,33,0.25619258348355645,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019062499995925464,129,30,51
37,10,33,0.26399973007673283,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019508299919834826,133,30,54
38,10,33,0.26572203268442973,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019141700067848433,136,30,57
39,10,33,0.26572203268442973,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019350000002305023,141,30,58
40,10,33,0.2739565787545478,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019112500012852252,144,30,60
41,10,33,0.2739565787545478,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00018812500093190465,146,30,62
42,10,33,0.27720434057320537,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001896659996418748,148,30,64
43,10,33,0.27720434057320537,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019124999926134478,151,30,66
44,10,33,0.28012315547157424,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001874999998108251,153,30,67
45,10,33,0.28012315547157424,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019429200074227992,154,30,72
46,10,33,0.2883978723044548,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0001968750002561137,157,30,76
47,10,33,0.2946147660583952,0.7848726481052065,0.08449771217671401,0.657611333001114,0.00019270799930382054,159,30,79
48,10,33,0.2946147660583952,0.7848726481052065,0.08449771217671401,0.657611333001114,0.002030207999268896,159,30,82
49,10,33,0.2946147660583952,0.7848726481052065,0.08449771217671401,0.657611333001114,0.0007020410012046341,161,30,85
0,10,34,0.12744564350546103,0.8637084290029824,0.12744564350546103,0.6539937080015079,0,1,30,0
1,10,34,0.12784054244845494,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00014937500054656994,5,30,0
2,10,34,0.12887374356103337,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00012408300062816124,10,30,0
3,10,34,0.12924164718180703,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00015837499995541293,14,30,0
4,10,34,0.13086075732701613,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018662499860511161,19,30,1
5,10,34,0.1323048317676169,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018799999998009298,27,30,1
6,10,34,0.1323048317676169,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018358299894316588,29,30,3
7,10,34,0.13457106843901429,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018450000061420724,34,30,3
8,10,34,0.13457106843901429,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018575000103737693,41,30,3
9,10,34,0.13481892199628923,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018483300118532497,45,30,3
10,10,34,0.13642138267163892,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018354200074099936,47,30,4
11,10,34,0.13642138267163892,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018599999930302147,51,30,6
12,10,34,0.13660495058816774,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.000185500000952743,53,30,8
13,10,34,0.1390276267987641,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001876660007837927,58,30,9
14,10,34,0.14133758606206842,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019016599981114268,59,30,11
15,10,34,0.14328684673881525,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019020800027647056,63,30,14
16,10,34,0.14424711469118073,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001892079999379348,66,30,18
17,10,34,0.1456440611802173,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018862499928218313,71,30,18
18,10,34,0.14706809720613906,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018683300004340708,75,30,19
19,10,34,0.1491039637825664,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001867079990915954,77,30,20
20,10,34,0.1491039637825664,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018916599947260693,79,30,23
21,10,34,0.1491039637825664,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018741599888016935,80,30,26
22,10,34,0.14957148397363165,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019008399976883084,82,30,29
23,10,34,0.15139627006730133,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019058299949392676,88,30,29
24,10,34,0.15504655658855707,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019379199875402264,92,30,30
25,10,34,0.15557874226058752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019079199955740478,97,30,31
26,10,34,0.157543743711817,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018674999955692329,99,30,33
27,10,34,0.1610942175984973,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019016700025531463,103,30,35
28,10,34,0.1610942175984973,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00041083300129685085,106,30,40
29,10,34,0.1610942175984973,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019366699962120038,107,30,46
30,10,34,0.1610942175984973,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001940000001923181,110,30,50
31,10,34,0.16351057338327876,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019216700093238614,112,30,54
32,10,34,0.16388290389310045,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019137500021315645,115,30,57
33,10,34,0.16388290389310045,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018466599976818543,116,30,58
34,10,34,0.16388290389310045,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018887499936681706,118,30,61
35,10,34,0.1643316333657044,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019195899949409068,120,30,65
36,10,34,0.16689235133962294,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001923749987327028,124,30,67
37,10,34,0.1672614351971102,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019416699979046825,127,30,71
38,10,34,0.1672614351971102,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019591599993873388,130,30,75
39,10,34,0.1672614351971102,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001824589999159798,130,30,76
40,10,34,0.1672614351971102,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019266600065748207,131,30,81
41,10,34,0.1672614351971102,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018991599972650874,132,30,84
42,10,34,0.1672614351971102,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019874999998137355,136,30,88
43,10,34,0.17118003044826752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001977499996428378,139,30,90
44,10,34,0.17118003044826752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018620800074131694,139,30,92
45,10,34,0.17118003044826752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001952500006154878,140,30,94
46,10,34,0.17118003044826752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.000200542001039139,145,30,96
47,10,34,0.17118003044826752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.0001933329986059107,146,30,98
48,10,34,0.17118003044826752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00018458299928170163,148,30,99
49,10,34,0.17118003044826752,0.8637084290029824,0.12744564350546103,0.6539937080015079,0.00019124999926134478,151,30,100
0,10,35,0.19975990340246752,0.932315329299738,0.19975990340246752,0.6100206659994001,0,1,30,0
1,10,35,0.20020155444325907,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00017266699978790712,7,30,0
2,10,35,0.20077843696573283,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00016554200010432396,12,30,1
3,10,35,0.20077843696573283,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018366699987382162,15,30,4
4,10,35,0.20127338473993994,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001809999994293321,17,30,6
5,10,35,0.2034875304738264,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018358299894316588,23,30,9
6,10,35,0.20588101283992338,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018325000019103754,28,30,11
7,10,35,0.20588101283992338,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018333299885853194,28,30,13
8,10,35,0.20588101283992338,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018070899932354223,28,30,16
9,10,35,0.20707931741392258,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018229200031782966,33,30,17
10,10,35,0.20707931741392258,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018708300012804102,35,30,17
11,10,35,0.2084785070183192,0.932315329299738,0.19975990340246752,0.6100206659994001,0.000188666999747511,40,30,18
12,10,35,0.20935616918791683,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018529100088926498,42,30,20
13,10,35,0.20935616918791683,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00043112499952258077,44,30,21
14,10,35,0.21096410836327747,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001968750002561137,47,30,23
15,10,35,0.21096410836327747,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00019412500114412978,50,30,28
16,10,35,0.21096410836327747,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00022195800011104438,54,30,29
17,10,35,0.21096410836327747,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001887500002339948,56,30,32
18,10,35,0.21096410836327747,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018674999955692329,59,30,33
19,10,35,0.2127775201390671,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018662500042410102,62,30,36
20,10,35,0.21584041896908795,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018950000048789661,65,30,39
21,10,35,0.21696711760516413,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018275000002176967,68,30,39
22,10,35,0.21807637502382557,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00019187500038242433,70,30,43
23,10,35,0.21807637502382557,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018341599934501573,71,30,46
24,10,35,0.22300315693736147,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0002265839993924601,75,30,49
25,10,35,0.22300315693736147,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018591700063552707,76,30,54
26,10,35,0.22300315693736147,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018520800040278118,77,30,58
27,10,35,0.22300315693736147,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001866669990704395,80,30,62
28,10,35,0.2245630464684886,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001883329987322213,85,30,64
29,10,35,0.2245630464684886,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018524999904911965,85,30,70
30,10,35,0.22595995558322893,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018850000014936086,89,30,73
31,10,35,0.22595995558322893,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018829100008588284,94,30,74
32,10,35,0.22595995558322893,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018520900084695313,97,30,75
33,10,35,0.22895994492109772,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018245799947180785,98,30,76
34,10,35,0.22895994492109772,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001889589984784834,103,30,77
35,10,35,0.22895994492109772,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00019508300101733766,105,30,79
36,10,35,0.22895994492109772,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018591699881653767,108,30,79
37,10,35,0.22895994492109772,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018366699987382162,108,30,84
38,10,35,0.23031967253747454,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018825000006472692,110,30,87
39,10,35,0.23031967253747454,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018212500071967952,111,30,88
40,10,35,0.23031967253747454,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00019212500046705827,114,30,93
41,10,35,0.23031967253747454,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001919999995152466,118,30,97
42,10,35,0.23031967253747454,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001919169990287628,121,30,99
43,10,35,0.23031967253747454,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001932499999384163,124,30,105
44,10,35,0.23031967253747454,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001879579995147651,127,30,108
45,10,35,0.2315676878553845,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018383300084678922,129,30,108
46,10,35,0.2315676878553845,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018304100012755953,131,30,110
47,10,35,0.23174616753632,0.932315329299738,0.19975990340246752,0.6100206659994001,0.0001878749990282813,134,30,112
48,10,35,0.23174616753632,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018829100008588284,135,30,117
49,10,35,0.23174616753632,0.932315329299738,0.19975990340246752,0.6100206659994001,0.00018512499991629738,136,30,120
0,10,36,0.13824760892988291,0.8362010087166727,0.13824760892988291,0.6723709580001014,0,1,30,0
1,10,36,0.13903488903271186,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0006851250000181608,6,30,0
2,10,36,0.14082909724717138,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0004814159983652644,11,30,0
3,10,36,0.14162534157046627,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0005621669988613576,14,30,1
4,10,36,0.1426774187324851,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019233300008636434,17,30,2
5,10,36,0.14391574352414233,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00023908400180516765,21,30,2
6,10,36,0.14751143089415347,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018950000048789661,24,30,2
7,10,36,0.1518286157033482,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00021641599960275926,28,30,3
8,10,36,0.1566483034673762,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019095899915555492,35,30,3
9,10,36,0.15971743717446418,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018654099949344527,39,30,4
10,10,36,0.1603212875714521,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018637500033946708,42,30,6
11,10,36,0.1686210122561866,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018687500050873496,46,30,8
12,10,36,0.1686210122561866,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018637499852047767,50,30,9
13,10,36,0.17193646789264072,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018670900135475677,55,30,9
14,10,36,0.17254311188528174,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001857920015027048,59,30,9
15,10,36,0.17737028784590453,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018370799989497755,61,30,10
16,10,36,0.18188555734153006,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019124999926134478,67,30,12
17,10,36,0.18246043271328635,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018879200069932267,71,30,14
18,10,36,0.18246043271328635,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018362500122748315,72,30,14
19,10,36,0.18246043271328635,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018820799959939905,73,30,20
20,10,36,0.18724377753570992,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019154100118612405,79,30,21
21,10,36,0.19235258789009954,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018699999964155722,83,30,22
22,10,36,0.19778747297459992,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019229099962103646,86,30,24
23,10,36,0.20351659685799742,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001857919996837154,88,30,25
24,10,36,0.2097785872541585,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018850000014936086,91,30,27
25,10,36,0.2097785872541585,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018724999972619116,92,30,30
26,10,36,0.2159054216260697,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001874999998108251,93,30,34
27,10,36,0.2159054216260697,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018845900012820493,95,30,37
28,10,36,0.22259812985230115,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001883750010165386,99,30,38
29,10,36,0.22259812985230115,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018816599913407117,101,30,41
30,10,36,0.22259812985230115,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018674999955692329,104,30,42
31,10,36,0.2226684557274151,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001883749991975492,106,30,45
32,10,36,0.2294166434092836,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018962500143970829,109,30,47
33,10,36,0.22944318825684357,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.000185958000656683,111,30,48
34,10,36,0.22944318825684357,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018991599972650874,113,30,50
35,10,36,0.22944318825684357,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019466599951556418,117,30,53
36,10,36,0.23663043226811623,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018762500076263677,118,30,55
37,10,36,0.23663043226811623,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019370900008652825,121,30,57
38,10,36,0.23663043226811623,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001862499993876554,121,30,59
39,10,36,0.23663043226811623,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018970800010720268,121,30,64
40,10,36,0.25205560754543765,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001900000006571645,124,30,64
41,10,36,0.25205560754543765,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001953330011019716,127,30,66
42,10,36,0.25205560754543765,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001904580003611045,128,30,70
43,10,36,0.25205560754543765,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019537499974831007,130,30,75
44,10,36,0.27684563390824896,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019441599943093024,135,30,77
45,10,36,0.2773236851935339,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.0001919999995152466,137,30,78
46,10,36,0.2773236851935339,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019925000015064143,140,30,81
47,10,36,0.2773236851935339,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018879199888033327,143,30,82
48,10,36,0.2773236851935339,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00018933400133391842,146,30,83
49,10,36,0.2773236851935339,0.8362010087166727,0.13824760892988291,0.6723709580001014,0.00019041700033994857,149,30,84
0,10,37,0.1417339374797911,0.898759015682655,0.1417339374797911,0.6122965419999673,0,1,30,0
1,10,37,0.14258147668939264,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00017608400048629846,8,30,0
2,10,37,0.1428686270224629,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00015691599946876522,13,30,0
3,10,37,0.14419868412131379,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001920830000017304,19,30,1
4,10,37,0.14419868412131379,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018487499983166344,20,30,2
5,10,37,0.14419868412131379,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018512499991629738,24,30,2
6,10,37,0.14419868412131379,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018479200116416905,26,30,2
7,10,37,0.14419868412131379,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001922920000652084,30,30,3
8,10,37,0.14628265669481244,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001955840016307775,34,30,3
9,10,37,0.14628265669481244,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001892079999379348,37,30,5
10,10,37,0.14628265669481244,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019375000010768417,42,30,6
11,10,37,0.14652443719337432,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001874999998108251,43,30,10
12,10,37,0.14797466161927902,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019779200010816567,46,30,11
13,10,37,0.14797466161927902,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001918340003612684,47,30,15
14,10,37,0.14797466161927902,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019266600065748207,51,30,17
15,10,37,0.14797466161927902,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018870799976866692,54,30,18
16,10,37,0.15107302643065754,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018929200086859055,55,30,20
17,10,37,0.15478669724681465,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019375000010768417,61,30,20
18,10,37,0.1590776432747029,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001980419983738102,68,30,22
19,10,37,0.1590776432747029,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018412499957776163,69,30,23
20,10,37,0.16117135640636365,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018650000129127875,74,30,24
21,10,37,0.16117135640636365,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001909160000650445,79,30,26
22,10,37,0.16117135640636365,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018962499962071888,83,30,28
23,10,37,0.16132812811648622,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018658299995877314,86,30,29
24,10,37,0.16632374926348123,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001899999988381751,91,30,31
25,10,37,0.16913571240757833,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001903749998746207,96,30,33
26,10,37,0.16913571240757833,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019158300165145192,102,30,34
27,10,37,0.17205560732580108,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001875829984783195,106,30,34
28,10,37,0.17500972403759701,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018600000112201087,107,30,36
29,10,37,0.17500972403759701,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018933399951492902,111,30,36
30,10,37,0.17500972403759701,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018833300055121072,112,30,39
31,10,37,0.17500972403759701,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0002006249997066334,117,30,39
32,10,37,0.17500972403759701,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018945800002256874,118,30,42
33,10,37,0.18129627587656424,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019404200065764599,122,30,44
34,10,37,0.18129627587656424,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019737500042538159,123,30,48
35,10,37,0.18799649844635455,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019529200108081568,128,30,50
36,10,37,0.18799649844635455,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019866700131387915,132,30,55
37,10,37,0.19152227002309433,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019191600040358026,135,30,57
38,10,37,0.19152227002309433,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019320899991726037,138,30,59
39,10,37,0.19152227002309433,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019575000078475568,141,30,63
40,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019275000158813782,144,30,65
41,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001950839996425202,146,30,69
42,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019670800065796357,149,30,70
43,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00020108399985474534,149,30,76
44,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018454100063536316,149,30,77
45,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00018895799985330086,150,30,78
46,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019799999972747173,151,30,81
47,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.0001955839998117881,151,30,84
48,10,37,0.19873654556368064,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00019699999938893598,154,30,85
49,10,37,0.20621277209095737,0.898759015682655,0.1417339374797911,0.6122965419999673,0.00020658299945353065,159,30,87
0,10,38,0.09712730106243353,0.8598402307159436,0.09712730106243353,0.6668999159992381,0,1,30,0
1,10,38,0.09910949877991564,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0001772499999788124,7,30,0
2,10,38,0.10403192960262982,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0001647080007387558,13,30,0
3,10,38,0.10648264247386222,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0004214999989926582,17,30,1
4,10,38,0.10911017550626763,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0007682499999646097,22,30,1
5,10,38,0.11364043556468897,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006883749992994126,27,30,3
6,10,38,0.11529661006335175,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006681249997200212,32,30,3
7,10,38,0.11863823229736788,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006577090007340303,35,30,5
8,10,38,0.11863823229736788,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006614169997192221,39,30,8
9,10,38,0.12201582529386157,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006627499988098862,44,30,8
10,10,38,0.1260569526502737,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006636250000155997,49,30,9
11,10,38,0.13892405161944715,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006675829990854254,54,30,10
12,10,38,0.13892405161944715,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006546669992530951,54,30,13
13,10,38,0.13892405161944715,0.8598402307159436,0.09712730106243353,0.6668999159992381,0.0006792910007789033,60,30,15
