number of agents,random seed,votes per solution,average utility of best design,average utility of final design (stage 1),average utility of final design (stage 1+2),smax,smin,number of created designs,utility param,number of same designs,iterations of phase 1,median of avg utility in repo
100,5,2,0.292399519245502,0.26928228213050737,0.28743986361564483,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,2,0.292399519245502,0.26928228213050737,0.28743986361564483,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,3,0.292399519245502,0.23038194119991634,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,4,0.292399519245502,0.28930970804106954,0.28930970804106954,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,5,0.292399519245502,0.2260959773274786,0.2856421883957315,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,6,0.292399519245502,0.28930970804106954,0.28930970804106954,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,8,0.292399519245502,0.25805283933079287,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,11,0.292399519245502,0.2069193379979175,0.2907678032350864,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,14,0.292399519245502,0.2773228991221757,0.2856421883957315,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,18,0.292399519245502,0.25039195910276835,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,23,0.292399519245502,0.2839968112226619,0.2907678032350864,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,29,0.292399519245502,0.2907678032350864,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,37,0.292399519245502,0.2907678032350864,0.2907678032350864,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,48,0.292399519245502,0.2603727393526762,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,61,0.292399519245502,0.2907678032350864,0.2907678032350864,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,78,0.292399519245502,0.2907678032350864,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,5,100,0.292399519245502,0.2856421883957315,0.292399519245502,0.8417455214198867,0.16580206260869393,77,30,28,200,0.21175146226158476
100,6,1,0.18186591158654117,0.1477993840152276,0.17808523819616973,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,1,0.18186591158654117,0.15799193681403725,0.18118544598498032,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,1,0.18186591158654117,0.15110400011632974,0.1710589516036399,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,2,0.18186591158654117,0.17548502930067852,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,2,0.18186591158654117,0.15105469568698807,0.1710589516036399,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,3,0.18186591158654117,0.17192382536149595,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,4,0.18186591158654117,0.1498275639568091,0.16812186507872795,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,5,0.18186591158654117,0.15964712578698104,0.18118544598498032,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,6,0.18186591158654117,0.16812186507872795,0.17142417863580697,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,8,0.18186591158654117,0.15245780582690638,0.17808523819616973,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,11,0.18186591158654117,0.18118544598498032,0.18118544598498032,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,14,0.18186591158654117,0.14802948342473432,0.18118544598498032,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,18,0.18186591158654117,0.17256944334150975,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,23,0.18186591158654117,0.14986844362042806,0.18118544598498032,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,29,0.18186591158654117,0.18118544598498032,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,37,0.18186591158654117,0.18186591158654117,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,48,0.18186591158654117,0.17256944334150975,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,61,0.18186591158654117,0.17256944334150975,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,78,0.18186591158654117,0.18118544598498032,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,6,100,0.18186591158654117,0.17419403479744947,0.18186591158654117,0.8308723491438699,0.1470864911620456,76,30,24,200,0.1509458956809845
100,7,1,0.1439535668956747,0.12993350123833525,0.14084583063217423,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,1,0.1439535668956747,0.13805804936861027,0.13805804936861027,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,1,0.1439535668956747,0.12845422710061027,0.13264438808054557,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,2,0.1439535668956747,0.12846912914943373,0.13165423324513006,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,2,0.1439535668956747,0.12693075531099907,0.13805804936861027,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,3,0.1439535668956747,0.12826376098512368,0.14064870274588523,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,4,0.1439535668956747,0.13805804936861027,0.13805804936861027,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,5,0.1439535668956747,0.13160286895919054,0.1364433109517256,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,6,0.1439535668956747,0.13940711844467235,0.13940711844467235,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,8,0.1439535668956747,0.12592047463836054,0.14386753079054512,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,11,0.1439535668956747,0.1261975072828852,0.14064870274588523,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,14,0.1439535668956747,0.1258666205205982,0.13940711844467235,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,18,0.1439535668956747,0.1257638175613864,0.13805804936861027,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,23,0.1439535668956747,0.12988915489695696,0.14386753079054512,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,29,0.1439535668956747,0.14064870274588523,0.14064870274588523,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,37,0.1439535668956747,0.13160286895919054,0.14084583063217423,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,48,0.1439535668956747,0.126925337731306,0.1439535668956747,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,61,0.1439535668956747,0.12786667733994805,0.14084583063217423,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,78,0.1439535668956747,0.1337981594053159,0.1439535668956747,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,7,100,0.1439535668956747,0.13940711844467235,0.1439535668956747,0.8381104587256093,0.12576144309139345,76,30,25,200,0.12789056659340664
100,8,1,0.25696132322238574,0.2252515074196018,0.25181767386324316,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,1,0.25696132322238574,0.22353513925581137,0.23976954407858617,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,1,0.25696132322238574,0.21551031983963626,0.25181767386324316,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,2,0.25696132322238574,0.24815219487838852,0.2498000281964719,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,2,0.25696132322238574,0.23939489037118789,0.24199634961261982,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,3,0.25696132322238574,0.24031436794068092,0.25181767386324316,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,4,0.25696132322238574,0.20614095285283363,0.24852278265335484,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,5,0.25696132322238574,0.1781901500365159,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,6,0.25696132322238574,0.21628002331146848,0.23462405722135884,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,8,0.25696132322238574,0.23180573921541778,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,11,0.25696132322238574,0.2229790125913208,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,14,0.25696132322238574,0.20034818103688223,0.2498000281964719,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,18,0.25696132322238574,0.24199634961261982,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,23,0.25696132322238574,0.24852278265335484,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,29,0.25696132322238574,0.25696132322238574,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,37,0.25696132322238574,0.24815219487838852,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,48,0.25696132322238574,0.24815219487838852,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,61,0.25696132322238574,0.25072408739276747,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,78,0.25696132322238574,0.25696132322238574,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,8,100,0.25696132322238574,0.23125505053270295,0.25696132322238574,0.8088581373319537,0.12822076808722035,76,30,18,200,0.19148588474461523
100,9,1,0.18721419885294086,0.16519462864646253,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,1,0.18721419885294086,0.14226194761704294,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,1,0.18721419885294086,0.16883572388776283,0.1847718861090519,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,2,0.18721419885294086,0.12811086413918826,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,2,0.18721419885294086,0.18047768912949722,0.1847718861090519,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,3,0.18721419885294086,0.182436358774811,0.1825325110539642,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,4,0.18721419885294086,0.1712491468502203,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,5,0.18721419885294086,0.18721419885294086,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,6,0.18721419885294086,0.1825325110539642,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,8,0.18721419885294086,0.16282776912523267,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,11,0.18721419885294086,0.1825325110539642,0.18509243354410196,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,14,0.18721419885294086,0.17101680400284447,0.1825325110539642,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,18,0.18721419885294086,0.18509243354410196,0.18509243354410196,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,23,0.18721419885294086,0.16920119640999562,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,29,0.18721419885294086,0.1825325110539642,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,37,0.18721419885294086,0.18047768912949722,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,48,0.18721419885294086,0.14226194761704294,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,61,0.18721419885294086,0.18721419885294086,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,78,0.18721419885294086,0.1847718861090519,0.18721419885294086,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,9,100,0.18721419885294086,0.1847718861090519,0.18509243354410196,0.8200724572099132,0.12683787260712187,82,30,25,200,0.1401334329663101
100,10,1,0.18745063946581136,0.1485566143617991,0.18113111154317463,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,1,0.18745063946581136,0.1314727353631951,0.18192054050357864,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,1,0.18745063946581136,0.13722454860773098,0.17113764448787225,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,2,0.18745063946581136,0.15028184901484265,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,2,0.18745063946581136,0.13900265471692197,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,3,0.18745063946581136,0.14742256154233876,0.17659177558065106,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,4,0.18745063946581136,0.18745063946581136,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,5,0.18745063946581136,0.18745063946581136,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,6,0.18745063946581136,0.18745063946581136,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,8,0.18745063946581136,0.18192054050357864,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,11,0.18745063946581136,0.1587779244265589,0.18192054050357864,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,14,0.18745063946581136,0.18113111154317463,0.18192054050357864,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,18,0.18745063946581136,0.16927822917052357,0.17706136851389537,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,23,0.18745063946581136,0.18113111154317463,0.18113111154317463,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,29,0.18745063946581136,0.18745063946581136,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,37,0.18745063946581136,0.17506211740998784,0.18192054050357864,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,48,0.18745063946581136,0.16927822917052357,0.18113111154317463,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,61,0.18745063946581136,0.16927822917052357,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,78,0.18745063946581136,0.18192054050357864,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,10,100,0.18745063946581136,0.17706136851389537,0.18745063946581136,0.8245480965101816,0.12821464200997537,78,30,28,200,0.14315188736638695
100,11,1,0.21402813448687474,0.18746633266929652,0.2012256348473257,0.8542391589803806,0.1692726072192265,66,30,23,200,0.18210792592447916
100,11,1,0.21402813448687474,0.18208068709678507,0.20953232421950752,0.8542391589803806,0.1692726072192265,66,30,23,200,0.18210792592447916
