number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs,diversity param
4000,2,0.5537237117333921,0.553487279880001,0.8545745935185286,0.1548306720746148,1306,30,7054,0.5
4500,2,0.6728660890554683,0.6705811092464014,0.8546897264354868,0.15428260669911056,1137,30,10280,0.5
5000,2,0.6744940622338408,0.6711346438730429,0.8552285329719447,0.1536628349000566,1213,30,13896,0.5
5500,2,0.6787313855609318,0.6707522452158816,0.855840602214938,0.15419894173464552,1404,30,17829,0.5
6000,2,0.681977791723498,0.673451503303661,0.8558103265648701,0.15426626985849035,1286,30,22292,0.5
6500,2,0.6814526579758318,0.6763094852895383,0.8566187890972683,0.15455578964149894,1491,30,27166,0.5
7000,2,0.6725161362517073,0.6711810131513308,0.856216965303594,0.15428264181969847,1557,30,32519,0.5
7500,2,0.6726732065315219,0.6716614506234754,0.8557190882244741,0.15383022932676202,1508,30,38362,0.5
8000,2,0.6827333707490009,0.6810008156639141,0.855233188070609,0.1541814386983694,1516,30,44643,0.5
8500,2,0.6841531056290667,0.6841531056290667,0.8551544053401738,0.15428433593926963,1678,30,51168,0.5
9000,2,0.6848244191940466,0.6823781592972769,0.854988051541397,0.15392813062513558,1758,30,58234,0.5
9500,2,0.6807942368315981,0.6769267442987825,0.8554964715904111,0.15332844452980224,1974,30,65607,0.5
10000,2,0.6863017584027813,0.679821163815836,0.8554217554863175,0.1531500203784833,1792,30,73334,0.5
3000,3,0.7489381921658271,0.7471381938593923,0.8514398896726474,0.1540767182456646,1057,30,1938,0.5
3500,3,0.7279368011640434,0.7273191246994231,0.8517076254113606,0.1558534223972637,1209,30,4252,0.5
4000,3,0.7390232798532204,0.7385519747960575,0.852029686937535,0.15574778965130495,1154,30,7008,0.5
4500,3,0.7396071284938358,0.7392219252651048,0.8520128537127059,0.15597547056224306,1016,30,10336,0.5
5000,3,0.7389714941408644,0.7384178801705835,0.8520997655683928,0.15521417693462652,1283,30,13917,0.5
5500,3,0.7383653691229789,0.7378326073681429,0.8529010950611154,0.15391659468957053,1436,30,17796,0.5
6000,3,0.7390569896901931,0.738289568932961,0.8523211432923042,0.15324347139960307,1581,30,22118,0.5
6500,3,0.7756530213090418,0.7690050501480781,0.8527165509572561,0.15348692031304334,1884,30,26657,0.5
7000,3,0.7398708013106583,0.7377168808622536,0.8525500066109736,0.15308767105314625,1619,30,31791,0.5
7500,3,0.7386277398408625,0.7377336195844995,0.852231621901948,0.15326575060498954,1339,30,37465,0.5
8000,3,0.7456308052371486,0.7380651321954731,0.852021049358411,0.15304449016484523,1967,30,43293,0.5
8500,3,0.7450889573950604,0.7405535031846707,0.8526158873289856,0.15259919286170587,1445,30,50012,0.5
9000,3,0.7398110895039303,0.7382503083310338,0.8526641138506323,0.15215954356529365,1537,30,57094,0.5
9500,3,0.7470847336397366,0.738392441968737,0.8525742234188158,0.1516702189217205,2044,30,64188,0.5
10000,3,0.7381632390310512,0.7380052432476683,0.8526375471162111,0.15224360604814127,2475,30,71693,0.5
