number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs,diversity param
2000,3,0.731850313559902,0.7311978975689871,0.8527393155536551,0.15589029083520922,725,30,9733,0.5
2100,3,0.7353424109076565,0.7353180741437298,0.8520540407402254,0.1574475306490781,608,30,11145,0.5
2200,3,0.7128512113364018,0.7095738554294809,0.8527257895673599,0.15690409293275343,785,30,12525,0.5
2300,3,0.7231930240380201,0.7210575783738177,0.8524168610991444,0.15631337324234637,841,30,13998,0.5
2400,3,0.7325229219962658,0.7274783885153927,0.8524405258873977,0.15641130252995109,853,30,15456,0.5
2500,3,0.7357994452014761,0.735772966667727,0.8527637051822783,0.15624704884600593,774,30,17119,0.5
2600,3,0.735920891628288,0.7342298190319099,0.8524003718718604,0.15500286079230238,839,30,18913,0.5
2700,3,0.6300168149197163,0.6217423767255754,0.8525291610952858,0.15444258099319919,1012,30,20585,0.5
2800,3,0.734213208724106,0.7270966606727477,0.8533954549796497,0.1538998373377159,935,30,22345,0.5
2900,3,0.6334015879839073,0.6334015879839073,0.8528054151914686,0.15516270290417655,1209,30,24017,0.5
1000,4,0.4805256436843173,0.4793159988672882,0.8265274302584291,0.12343658559930755,483,30,527,0.5
1100,4,0.39822700564264235,0.3968229845032796,0.8266313932574102,0.12447551828524679,507,30,1129,0.5
1200,4,0.5304362676355747,0.5231880537375487,0.8264065244076773,0.12409798830045798,502,30,1859,0.5
1300,4,0.5939574172382128,0.5875124233890625,0.8256013632890472,0.12291010118484444,578,30,2586,0.5
1400,4,0.40251467485939724,0.3950221837906875,0.8272834804821897,0.12279004202514418,579,30,3347,0.5
1500,4,0.48108103236410105,0.47916060287659523,0.8284173777276893,0.12241589767307591,669,30,4189,0.5
1600,4,0.4606913823994981,0.45824667465574215,0.8278466606776123,0.12272792829056536,650,30,5110,0.5
1700,4,0.5318452699759977,0.5094004377138954,0.8276432353182069,0.12235789429983622,725,30,6094,0.5
1800,4,0.4049909031331007,0.39617710539028894,0.8269768016660114,0.12216442530701496,696,30,7214,0.5
1900,4,0.6071330872089377,0.6065802718929116,0.8259835572465496,0.12085345697744503,869,30,8278,0.5
2000,4,0.6207394668202966,0.6185676478381712,0.8267906651085848,0.11992712098634192,813,30,9462,0.5
2100,4,0.43255378062650546,0.40754281603135445,0.8265771741101293,0.11961219209849071,783,30,10771,0.5
2200,4,0.624376958953947,0.6146810134910133,0.8267493275093304,0.12067714467689662,867,30,12114,0.5
2300,4,0.47946913907328015,0.4745752865248439,0.8259173354913266,0.12091215273697856,873,30,13520,0.5
2400,4,0.59262764339017,0.5834683215937208,0.8263512908648243,0.12105631075359954,870,30,14980,0.5
2500,4,0.4063110409541203,0.404326064761018,0.8268823440833507,0.12096110813730906,925,30,16577,0.5
2600,4,0.42916926193814964,0.42548839320183596,0.8273696789537042,0.12061907758211217,897,30,18248,0.5
2700,4,0.6524076917075472,0.6423344813281083,0.8279505398665568,0.12128350341909495,980,30,19959,0.5
2800,4,0.6691803198510383,0.6691803198510383,0.8283103993807689,0.12095466787175396,966,30,21770,0.5
2900,4,0.6735436941598202,0.6697719153340844,0.8285494681324298,0.12100355430528384,989,30,23586,0.5
1000,5,0.5595686108405991,0.5588307502132353,0.8616943594451177,0.1365116765331346,449,30,579,0.5
1100,5,0.5638397315072626,0.5565405716558498,0.8613497976552617,0.13589972218784577,473,30,1177,0.5
1200,5,0.5648369164426738,0.5641624442896478,0.861308142007603,0.1352762014518522,595,30,1788,0.5
1300,5,0.5870087556832027,0.5667271022029179,0.860613640748608,0.1360548940387048,568,30,2475,0.5
1400,5,0.5913189351499019,0.5858416304665255,0.8581016798456927,0.1376970141653347,609,30,3273,0.5
1500,5,0.5857110850982772,0.5776846340056234,0.8580445972250106,0.13857097060854023,624,30,4127,0.5
1600,5,0.5703746377815146,0.5663842695651227,0.8581967010947906,0.13904295893100632,673,30,5047,0.5
1700,5,0.6346921400730492,0.6346921400730492,0.8585135532529388,0.13762560117612926,679,30,6076,0.5
1800,5,0.5403819913694863,0.5350399647090502,0.8588497967969092,0.1376761510460265,702,30,7132,0.5
1900,5,0.43420666961718735,0.43420666961718735,0.8598606845630441,0.13754648541838638,762,30,8180,0.5
2000,5,0.6680656155793758,0.6608781585150209,0.860183183197686,0.13653453412409952,687,30,9440,0.5
2100,5,0.6230425609027942,0.6190824845695542,0.8596944833843817,0.13594233937023698,810,30,10708,0.5
2200,5,0.6444692010456221,0.6444692010456221,0.861098838253872,0.13663866627198926,823,30,12114,0.5
2300,5,0.6444052302571456,0.6367431133956145,0.861701407260885,0.13669652120535866,850,30,13503,0.5
2400,5,0.6411192487100812,0.6407480115891034,0.8610746494498852,0.13597342211422062,889,30,14976,0.5
2500,5,0.5991761116094976,0.5983813776588084,0.861095032829398,0.13593700610986476,939,30,16450,0.5
2600,5,0.6734608393358992,0.6705585772558607,0.8618781277638166,0.13617787931512482,958,30,18172,0.5
2700,5,0.6220339130706892,0.6062464779037233,0.8621681071295736,0.13622700377365649,942,30,19845,0.5
2800,5,0.5054850199320777,0.48870770850669115,0.8623894885547012,0.1370662372765038,1079,30,21621,0.5
2900,5,0.6489659256603804,0.6377755011067662,0.8626322507658923,0.13656702857677125,1049,30,23448,0.5
1000,6,0.37368472401827707,0.36834317431040964,0.8291452095788269,0.1449745994313983,493,30,515,0.5
1100,6,0.264939944126222,0.264939944126222,0.8295136534849863,0.14304336211758154,552,30,1092,0.5
1200,6,0.34135408898705705,0.33594050720859747,0.8286321908957923,0.1423614955092303,597,30,1668,0.5
1300,6,0.3258592648640564,0.32246710235831166,0.8303628378449448,0.14206902946858962,612,30,2360,0.5
1400,6,0.346084228024475,0.346084228024475,0.8308403923772156,0.14247304651698628,653,30,3113,0.5
