number of agents,random seed,average utility of best design,average utility of voted design,smax,smin,number of created designs,utility param,number of same designs,diversity param
30,4,0.1390012502856705,0.004381664696250243,0.8245251578761796,0.11751441321042023,23,20,6,0.5
50,4,0.15550629198565352,0.002995507898584769,0.8248633763723321,0.10427125291758704,44,20,15,0.5
70,4,0.28439783447452915,0.003991302781279563,0.8057682913069205,0.09670801929409145,59,20,25,0.5
90,4,0.27551543777728416,0.003061282641969824,0.8177646873454053,0.08728128247165987,69,20,41,0.5
110,4,0.30355624274122517,0.0027596022067384106,0.81837855198302,0.08884417198196176,94,20,70,0.5
130,4,0.32433969877816937,0.002476076164882327,0.8170548682506454,0.08882785943311004,99,20,106,0.5
150,4,0.2477441917445675,0.0016516279449637834,0.8212949670472225,0.09257893104907096,121,20,151,0.5
170,4,0.24243535044718745,0.0014260902967481615,0.8249044289016616,0.0953536934651619,106,20,213,0.5
190,4,0.37980179574981404,0.0019989568197358635,0.8193182159622788,0.09565130924638271,156,20,282,0.5
210,4,0.2529003760974496,0.0011419666109289362,0.8196829970733036,0.09575015707473683,142,20,352,0.5
230,4,0.3663239182853042,0.0015927126881969747,0.8211882312146136,0.09792746775743948,161,20,435,0.5
250,4,0.46105489731415944,0.0017906255746328761,0.8230281555510063,0.09779380852768743,139,20,529,0.5
270,4,0.3149073646037348,0.0011663235726064253,0.8270691555143891,0.09609492818606961,166,20,649,0.5
290,4,0.5224178266920697,0.001801440781696792,0.8281037522192423,0.09531614209129217,181,20,763,0.5
310,4,0.5269480582636222,0.0016942885768703835,0.8310543334719431,0.09409265462558161,177,20,922,0.5
330,4,0.4813960532661363,0.0014460791126612086,0.8315503983569847,0.09379806415972956,213,20,1043,0.5
350,4,0.4361486082131748,0.0012127371775333977,0.8307987165061816,0.09321393248239959,199,20,1197,0.5
370,4,0.43905085466988564,0.0011866239315402314,0.8292606226813303,0.09185868922469599,226,20,1345,0.5
390,4,0.4069958468554169,0.001043579094501069,0.8294868671690874,0.0936448906405543,233,20,1497,0.5
10,5,0.112631093901394,0.0112631093901394,0.8536530142629639,0.09074917860637337,12,20,0,0.5
30,5,0.20741649418868088,0.006596585699162789,0.8722130212009295,0.16877678887396338,29,20,3,0.5
50,5,0.22639720104285704,0.00431615679039996,0.8642585838589721,0.1632655448272769,40,20,14,0.5
70,5,0.2356736187051557,0.003300246468602702,0.8543769667802336,0.15407602565620412,54,20,34,0.5
90,5,0.2633117860408545,0.002912664696634397,0.8505838150653205,0.15366827642439368,60,20,59,0.5
110,5,0.2983007973178351,0.0027118254301621374,0.8578904515785052,0.14856355930842172,77,20,83,0.5
130,5,0.4204170548030167,0.00323397734463859,0.8578143028733045,0.13293370646460137,110,20,113,0.5
150,5,0.28182878074144146,0.0017463837303901134,0.853078549753376,0.13411892534916967,95,20,170,0.5
170,5,0.35840645576861646,0.0021082732692271557,0.851990367217715,0.14050907597086956,110,20,216,0.5
190,5,0.38176912390943246,0.0019418529306939936,0.8531362997664387,0.13387256234146677,140,20,276,0.5
210,5,0.36871325556183826,0.001755777407437325,0.852071898046238,0.13028065095702565,140,20,356,0.5
230,5,0.32591652109062386,0.0014170283525679298,0.8496211849480876,0.12902525753524613,138,20,436,0.5
250,5,0.4261252836069606,0.0016745826713837977,0.8479157405331184,0.13133500997035208,155,20,537,0.5
270,5,0.4057356796752619,0.001487532697465111,0.846405160229812,0.12919378892867667,163,20,635,0.5
290,5,0.299712259994795,0.0010334905517061896,0.8458607728534242,0.1304160733672499,180,20,730,0.5
310,5,0.3983784557301025,0.00128509179267775,0.8467320332701875,0.1301668742659634,177,20,868,0.5
330,5,0.47204149307389515,0.0014304287668905913,0.8471822706648398,0.12674329893874914,204,20,1006,0.5
350,5,0.45569232382140096,0.0013019780680611456,0.8450216001029281,0.12596209673088893,203,20,1128,0.5
370,5,0.39283158596256285,0.0010617069890880076,0.8408833018617947,0.12719770740621875,196,20,1294,0.5
390,5,0.4338093043396932,0.0010649921129510676,0.8408447246550126,0.12850501708017162,217,20,1452,0.5
10,6,0.134156579890195,0.0132871085383905,0.9062856769748079,0.1307140526463622,13,20,0,0.5
30,6,0.19431664405759422,0.006242954982819195,0.8610699942145611,0.1629509252436818,30,20,5,0.5
50,6,0.2088035346676017,0.004062319864550227,0.8696985369132275,0.17241568647365052,49,20,12,0.5
70,6,0.20528424740081175,0.002932632105725882,0.87220878416723,0.17468948472961277,58,20,25,0.5
90,6,0.19588328053704238,0.0020768995174982813,0.8807712553940387,0.1680130620520419,75,20,38,0.5
110,6,0.20263717140273121,0.0018045884993442187,0.8787067677793597,0.16829887185809572,72,20,67,0.5
130,6,0.2151594615368792,0.001655072781052917,0.8799862086983807,0.16007482556480457,100,20,96,0.5
150,6,0.1991884060922618,0.0013279227072817454,0.8808746065530213,0.16490594262009423,102,20,141,0.5
170,6,0.21967415294821113,0.0012922008996953595,0.8797336310468172,0.16241439115630465,107,20,188,0.5
190,6,0.26647433841569,0.0013621982530424687,0.8812776151076078,0.16154965420386228,123,20,238,0.5
210,6,0.2598592351256242,0.001203505272459643,0.8785484496618418,0.1601747795113359,140,20,315,0.5
230,6,0.30070884394036224,0.0012720907998025532,0.8770143332260959,0.16249736940650003,150,20,381,0.5
250,6,0.2478018073456526,0.0008963207164670549,0.8771194465869454,0.1630895938012394,171,20,467,0.5
270,6,0.2726773265539733,0.0009505241883624715,0.8779930382667496,0.16350995311569752,181,20,574,0.5
290,6,0.3471263131705469,0.0011969872867949893,0.8776706301186858,0.1640813227973505,193,20,682,0.5
310,6,0.22973591224758824,0.0007252412204897765,0.8773795641158576,0.16539518342271248,190,20,788,0.5
330,6,0.3785188341519533,0.0011404624351075599,0.8753637729840313,0.16407678460016886,198,20,933,0.5
350,6,0.4528737184380509,0.0012657293160874006,0.8742314239007833,0.1669758211311947,216,20,1074,0.5
370,6,0.4366356154875637,0.0011763395555111815,0.875179373893019,0.16869577848164988,235,20,1221,0.5
390,6,0.25321479149011933,0.0006447472973179774,0.8753139537628793,0.16732345452407837,234,20,1375,0.5
10,7,0.16625136903167578,0.016625136903167578,0.9163177917180214,0.16239284434727466,13,20,0,0.5
30,7,0.18486280803468758,0.006162093601156253,0.8653488409242154,0.15246694055477708,21,20,1,0.5
50,7,0.2580796230325058,0.005152105784388101,0.8672755535776586,0.1487394742792673,41,20,10,0.5
70,7,0.24371444219330454,0.003481634888475779,0.8631533396287567,0.154386115426138,59,20,22,0.5
90,7,0.19965963260910138,0.0021483081259506373,0.8594655552247498,0.15434668615667452,69,20,43,0.5
110,7,0.3352096845034624,0.0030473607682132945,0.8615186903332797,0.15633265975227495,87,20,72,0.5
130,7,0.3259376979393954,0.002375157647417293,0.8649323018258938,0.1578795967741158,84,20,108,0.5
150,7,0.302507876674132,0.001972346957174109,0.8604199388333452,0.16125569870360917,117,20,161,0.5
170,7,0.42220583876187473,0.002449347829186278,0.8622351477257768,0.1595047504017681,126,20,216,0.5
190,7,0.46970819886447873,0.002451383904107478,0.8601238022747733,0.16019429611840164,129,20,288,0.5
210,7,0.37523772447437936,0.0017868463070208542,0.8612134300503159,0.16103334887618592,143,20,372,0.5
230,7,0.40661807456492993,0.0017503538010090283,0.8617414874165464,0.1601021690280043,154,20,444,0.5
250,7,0.27396155530386523,0.0010928221252867751,0.8577990871252601,0.16030322772301878,172,20,528,0.5
270,7,0.35016811477760185,0.0012969189436207475,0.8558494704002008,0.15739213302556615,170,20,635,0.5
290,7,0.37341270489981593,0.001287630016895917,0.8542919324654734,0.15696509948289306,176,20,738,0.5
310,7,0.34030059298261306,0.0010977438483310098,0.8570880787248869,0.15777336215521265,184,20,863,0.5
330,7,0.4342120918644608,0.0012935150413205627,0.8619652141629477,0.1566191282168732,194,20,988,0.5
350,7,0.3857695429686043,0.0010874925897969166,0.8650048985738813,0.1587893294898086,209,20,1144,0.5
370,7,0.36715726309996666,0.0009923169272972072,0.864055246229237,0.16063099735878333,228,20,1281,0.5
390,7,0.3730354548708329,0.0009323382094858864,0.8644566402297877,0.15887427274858498,225,20,1448,0.5
10,8,0.11824053167329754,0.011824053167329754,0.8889555903012794,0.10415107059361299,9,20,0,0.5
30,8,0.19898002254372535,0.006515198008372876,0.853189583345206,0.151669981516324,33,20,3,0.5
50,8,0.1808184058197731,0.0035538380226642356,0.8420732636619388,0.1664433910516737,32,20,16,0.5
70,8,0.18493905187337475,0.0025855644257126815,0.833076209017107,0.16167097643888081,61,20,31,0.5
90,8,0.1933890112712434,0.0021487667919027043,0.8427113882653853,0.15717000696233793,63,20,50,0.5
110,8,0.24150442702726588,0.0021954947911569625,0.8530202043058008,0.16319695525571756,80,20,79,0.5
130,8,0.2034800483260375,0.001477565792085384,0.8492557875876541,0.16656178827294796,84,20,110,0.5
150,8,0.2328913825311496,0.0014493483249060786,0.8445749391175412,0.16689950387478486,108,20,170,0.5
170,8,0.2662497738533261,0.0015134854599597432,0.8470907863247558,0.1663014223100035,97,20,242,0.5
190,8,0.24108200419063652,0.0011331684307782234,0.8467839394900868,0.16566597369141367,127,20,286,0.5
210,8,0.2833441663715616,0.0013492579351026743,0.8485195203404879,0.16180580835050434,144,20,370,0.5
230,8,0.35752243248638643,0.0014510407870744924,0.8464884003614482,0.15904739131602436,151,20,470,0.5
250,8,0.37189188388209055,0.001487567535528362,0.8467052072047137,0.15699990718835957,139,20,566,0.5
270,8,0.44574529249129424,0.0016509084907084972,0.8478064719686287,0.15311789830101696,184,20,662,0.5
290,8,0.35343502991766035,0.0011584332130073949,0.846678596407727,0.15185956798761768,182,20,790,0.5
310,8,0.284049774562635,0.0008975644164576975,0.8453631768395555,0.15280620009818346,187,20,923,0.5
330,8,0.3595888680795434,0.0010864014378454204,0.847119467904654,0.15373306657628588,187,20,1045,0.5
350,8,0.3746272004066608,0.0010703634297333166,0.8492612312634334,0.1559090512901474,188,20,1201,0.5
370,8,0.3572018225902359,0.0009654103313249619,0.8492380495960694,0.15376213057565763,218,20,1349,0.5
390,8,0.6099810648536963,0.0015438714118744933,0.8493175069505928,0.14905665998237325,237,20,1524,0.5
